Site,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,DOY,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,AQI_calculated_where,AQI_Cause,AQI_bucket_calculated,precip_accum_one_hour_set_1,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,Spokane St. Bridge Total,West,East,time_hour,time_yr,DOW,time_mn
Seattle 10th & Weller,2015-04-10 20:00:00,0.4107,17.6,,,,7.5,,,,49.0,200.0,,,10.4,2015-04-10,,48.25,,0.9442874999999998,132.035175879397,0.0,0.0,31.250000000000004,0.0,10.73053977272727,0.0,16.60377358490566,0.0,132.0,PM2.5MO_SubIndex,PM2.5,Moderate,,39.0,17.0,22.0,3.0,3.0,0.0,20.0,2015.0,5.0,4.0
Seattle Beacon Hill,2015-04-10 21:00:00,,,,30.0,,1.3,98.0,,47.0,,177.0,,,,2015-04-10,,50.166666666666664,,0.9901374999999999,136.85092127303182,0.0,0.0,5.416666666666667,0.0,11.251562499999999,0.0,0.0,0.0,137.0,PM2.5MO_SubIndex,PM2.5,Moderate,,21.0,15.0,6.0,5.0,3.0,2.0,21.0,2015.0,5.0,4.0
Seattle 10th & Weller,2015-04-10 21:00:00,0.5594,19.76,,,,8.0,,,,49.0,192.0,,,9.2,2015-04-10,,52.125,,1.0342749999999998,141.7713567839196,0.0,0.0,33.333333333333336,0.0,11.753124999999997,0.0,18.641509433962266,0.0,142.0,PM2.5MO_SubIndex,PM2.5,Moderate,,21.0,15.0,6.0,5.0,3.0,2.0,21.0,2015.0,5.0,4.0
Seattle Beacon Hill,2015-04-10 22:00:00,,,,30.0,,2.7,99.0,,47.0,,190.0,,,,2015-04-10,,54.0,,1.069675,146.4824120603015,0.0,0.0,11.250000000000002,0.0,12.155397727272726,0.0,0.0,0.0,146.0,PM2.5MO_SubIndex,PM2.5,Moderate,,16.0,6.0,10.0,3.0,2.0,1.0,22.0,2015.0,5.0,4.0
Seattle 10th & Weller,2015-04-10 22:00:00,0.3506,15.1,,,,7.9,,,,49.0,199.0,,,11.7,2015-04-10,,55.416666666666664,,1.0960375,149.9560941341763,0.0,0.0,32.91666666666667,0.0,12.454971590909091,0.0,14.245283018867925,0.0,150.0,PM2.5MO_SubIndex,PM2.5,Moderate,,16.0,6.0,10.0,3.0,2.0,1.0,22.0,2015.0,5.0,4.0
Seattle Beacon Hill,2015-04-10 23:00:00,,,,40.0,,2.5,98.0,,46.0,,210.0,,,,2015-04-10,,56.833333333333336,,1.1090875,150.7024938531788,0.0,0.0,10.416666666666668,0.0,12.603267045454546,0.0,0.0,0.0,151.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.0,11.0,5.0,6.0,1.0,1.0,0.0,23.0,2015.0,5.0,4.0
Seattle 10th & Weller,2015-04-10 23:00:00,0.2768,12.71,,,,2.3,,,,47.0,207.0,,,10.6,2015-04-10,,58.125,,1.111475,151.38303477344573,0.0,0.0,9.583333333333334,0.0,12.630397727272728,0.0,11.99056603773585,0.0,151.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.0,11.0,5.0,6.0,1.0,1.0,0.0,23.0,2015.0,5.0,4.0
Seattle 10th & Weller,2015-04-11 00:00:00,0.29760000000000003,15.04,,,,8.3,,,,46.0,210.0,,,9.6,2015-04-11,,59.0,,1.1047125,151.8440463645943,0.0,0.0,34.583333333333336,0.0,12.553551136363636,0.0,14.188679245283017,0.0,152.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.0,8.0,3.0,5.0,1.0,0.0,1.0,0.0,2015.0,5.0,4.0
Seattle Beacon Hill,2015-04-11 00:00:00,,,,40.0,,2.5,95.0,,45.0,,213.0,,,,2015-04-11,,59.75,,1.1188857142857143,152.23919915700736,0.0,0.0,10.416666666666668,0.0,12.714610389610389,0.0,0.0,0.0,152.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.0,8.0,3.0,5.0,1.0,0.0,1.0,0.0,2015.0,5.0,4.0
Seattle Beacon Hill,2015-04-11 01:00:00,,,,40.0,,4.8,93.0,,44.0,,239.0,,,,2015-04-11,,60.541666666666664,,1.1194166666666667,152.65630488233228,0.0,0.0,20.0,0.0,12.72064393939394,0.0,0.0,0.0,153.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.02,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2015.0,5.0,4.0
Seattle 10th & Weller,2015-04-11 01:00:00,0.2781,15.45,,,,7.5,,,,46.0,223.0,,,6.5,2015-04-11,,61.291666666666664,,1.0976199999999998,153.05145767474534,0.0,0.0,31.250000000000004,0.0,12.472954545454543,0.0,14.575471698113207,0.0,153.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.02,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2015.0,5.0,4.0
Seattle 10th & Weller,2015-04-11 02:00:00,0.2764,16.3,,,,9.8,,,,45.0,201.0,,,5.2,2015-04-11,,61.958333333333336,,1.054225,153.40270460133473,0.0,0.0,40.833333333333336,0.0,11.979829545454544,0.0,15.377358490566039,0.0,153.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.02,5.0,3.0,2.0,0.0,0.0,0.0,2.0,2015.0,5.0,4.0
Seattle Beacon Hill,2015-04-11 02:00:00,,,,40.0,,4.8,90.0,,43.0,,199.0,,,,2015-04-11,,62.916666666666664,,1.0043999999999997,153.907622058307,0.0,0.0,20.0,0.0,11.41363636363636,0.0,0.0,0.0,154.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.02,5.0,3.0,2.0,0.0,0.0,0.0,2.0,2015.0,5.0,4.0
Seattle 10th & Weller,2015-04-11 03:00:00,0.2586,14.72,,,,10.6,,,,44.0,187.0,,,3.5,2015-04-11,,63.75,,1.0383249999999997,154.34668071654374,0.0,0.0,44.16666666666667,0.0,11.799147727272723,0.0,13.88679245283019,0.0,154.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.38,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 03:00:00,,,,40.0,,1.9,89.0,,42.0,,198.0,,,,2015-04-11,,64.875,,1.0519749999999997,154.93940990516333,0.0,0.0,7.916666666666667,0.0,11.954261363636359,0.0,0.0,0.0,155.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.38,1.0,0.0,1.0,2.0,1.0,1.0,3.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 04:00:00,0.43019999999999997,22.05,,,,11.3,,,,44.0,181.0,,,3.7,2015-04-11,,66.125,,1.0797999999999996,155.59799789251844,0.0,0.0,47.08333333333334,0.0,12.270454545454541,0.0,20.80188679245283,0.0,156.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.78,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 04:00:00,,,,30.0,,3.8,90.0,,42.0,,178.0,,,,2015-04-11,,67.08333333333333,,1.0677799999999997,156.1029153494907,0.0,0.0,15.833333333333334,0.0,12.133863636363634,0.0,0.0,0.0,156.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.78,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 05:00:00,0.547,29.68,,,,7.5,,,,45.0,220.0,,,6.0,2015-04-11,,67.70833333333333,,1.0343999999999998,156.43220934316824,0.0,0.0,31.250000000000004,0.0,11.754545454545452,0.0,28.0,0.0,156.0,PM2.5MO_SubIndex,PM2.5,Moderate,2.54,5.0,4.0,1.0,3.0,2.0,1.0,5.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 05:00:00,,,,30.0,,5.0,91.0,,42.0,,196.0,,,,2015-04-11,,68.04166666666667,,1.0149857142857142,156.60783280646294,0.0,0.0,20.833333333333336,0.0,11.53392857142857,0.0,0.0,0.0,157.0,PM2.5MO_SubIndex,PM2.5,Moderate,2.54,5.0,4.0,1.0,3.0,2.0,1.0,5.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 06:00:00,0.516,26.02,,,,9.3,,,,45.0,208.0,,,8.8,2015-04-11,,67.875,,0.9949374999999998,156.5200210748156,0.0,0.0,38.75000000000001,0.0,11.306107954545451,0.0,24.547169811320753,0.0,157.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.27,11.0,6.0,5.0,5.0,1.0,4.0,6.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 06:00:00,,,,30.0,,4.0,88.0,,43.0,,191.0,,,,2015-04-11,,67.79166666666667,,0.9839624999999999,156.47611520899193,0.0,0.0,16.666666666666668,0.0,11.181392045454544,0.0,0.0,0.0,156.0,PM2.5MO_SubIndex,PM2.5,Moderate,1.27,11.0,6.0,5.0,5.0,1.0,4.0,6.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 07:00:00,,,,40.0,,2.0,82.0,,44.0,,193.0,,,,2015-04-11,,67.58333333333333,,0.9457749999999999,156.36635054443275,0.0,0.0,8.333333333333334,0.0,10.74744318181818,0.0,0.0,0.0,156.0,PM2.5MO_SubIndex,PM2.5,Moderate,2.03,25.0,19.0,6.0,16.0,4.0,12.0,7.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 07:00:00,0.5167,23.33,,,,8.6,,,,45.0,201.0,,,8.3,2015-04-11,,67.04166666666667,,0.9222374999999998,156.08096241657887,0.0,0.0,35.833333333333336,0.0,10.479971590909088,0.0,22.00943396226415,0.0,156.0,PM2.5MO_SubIndex,PM2.5,Moderate,2.03,25.0,19.0,6.0,16.0,4.0,12.0,7.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 08:00:00,,,,40.0,,3.2,79.0,,46.0,,190.0,,,,2015-04-11,,66.41666666666667,,0.892725,155.7516684229013,0.0,0.0,13.333333333333336,0.0,10.144602272727273,0.0,0.0,0.0,156.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.25,48.0,27.0,21.0,19.0,8.0,11.0,8.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 08:00:00,0.5588,20.25,,,,9.0,,,,47.0,200.0,,,9.6,2015-04-11,,65.33333333333333,,0.8683624999999999,155.18089216719355,0.0,0.0,37.5,0.0,9.867755681818181,0.0,19.10377358490566,0.0,155.0,PM2.5MO_SubIndex,PM2.5,Moderate,0.25,48.0,27.0,21.0,19.0,8.0,11.0,8.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 09:00:00,0.4363,13.46,,,,7.1,,,,49.0,222.0,,,11.2,2015-04-11,,64.04166666666667,,0.8602,154.50035124692658,0.0,0.0,29.583333333333336,0.0,9.774999999999999,0.0,12.698113207547172,0.0,155.0,PM2.5MO_SubIndex,PM2.5,Moderate,,66.0,34.0,32.0,20.0,9.0,11.0,9.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 09:00:00,,,,40.0,,5.0,69.0,,49.0,,225.0,,,,2015-04-11,,62.375,,0.8971499999999999,153.62223393045312,0.0,0.0,20.833333333333336,0.0,10.194886363636362,0.0,0.0,0.0,154.0,PM2.5MO_SubIndex,PM2.5,Moderate,,66.0,34.0,32.0,20.0,9.0,11.0,9.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 10:00:00,0.4268,12.69,,,,6.9,,,,51.0,220.0,,,12.1,2015-04-11,,60.625,,0.9047624999999999,152.70021074815597,0.0,0.0,28.750000000000004,0.0,10.281392045454544,0.0,11.971698113207546,0.0,153.0,PM2.5MO_SubIndex,PM2.5,Moderate,,93.0,61.0,32.0,24.0,13.0,11.0,10.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 10:00:00,,,,40.0,,2.5,61.0,,51.0,,227.0,,,,2015-04-11,,59.0,,0.8942374999999999,151.8440463645943,0.0,0.0,10.416666666666668,0.0,10.161789772727271,0.0,0.0,0.0,152.0,PM2.5MO_SubIndex,PM2.5,Moderate,,93.0,61.0,32.0,24.0,13.0,11.0,10.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 11:00:00,,,,40.0,,5.4,60.0,,52.0,,218.0,,,,2015-04-11,,57.666666666666664,,0.8653499999999998,151.1415525114155,0.0,0.0,22.500000000000004,0.0,9.833522727272726,0.0,0.0,0.0,151.0,PM2.5MO_SubIndex,PM2.5,Moderate,,100.0,53.0,47.0,18.0,8.0,10.0,11.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 11:00:00,0.3962,15.28,,,,7.0,,,,52.0,216.0,,,12.4,2015-04-11,,56.583333333333336,,0.8220124999999998,150.57077625570776,0.0,0.0,29.166666666666668,0.0,9.341051136363633,0.0,14.415094339622641,0.0,151.0,PM2.5MO_SubIndex,PM2.5,Moderate,,100.0,53.0,47.0,18.0,8.0,10.0,11.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 12:00:00,0.4013,13.75,,,,6.9,,,,51.0,218.0,,,12.2,2015-04-11,,55.5,,0.821842857142857,150.0,0.0,0.0,28.750000000000004,0.0,9.339123376623375,0.0,12.971698113207548,0.0,150.0,PM2.5MO_SubIndex,PM2.5,Moderate,,134.0,78.0,56.0,31.0,12.0,19.0,12.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 12:00:00,,,,40.0,,4.6,65.0,,50.0,,215.0,,,,2015-04-11,,54.541666666666664,,0.8213499999999998,147.84338358458962,0.0,0.0,19.166666666666668,0.0,9.333522727272724,0.0,0.0,0.0,148.0,PM2.5MO_SubIndex,PM2.5,Moderate,,134.0,78.0,56.0,31.0,12.0,19.0,12.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 13:00:00,,,,40.0,,2.9,68.0,,50.0,,220.0,,,,2015-04-11,,53.833333333333336,,0.7523666666666665,146.06365159128978,0.0,0.0,12.083333333333334,0.0,8.54962121212121,0.0,0.0,0.0,146.0,PM2.5MO_SubIndex,PM2.5,Moderate,,119.0,58.0,61.0,26.0,11.0,15.0,13.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 13:00:00,0.5454,15.83,,,,6.5,,,,50.0,216.0,,,11.6,2015-04-11,,52.25,,0.5967666666666666,142.0854271356784,0.0,0.0,27.083333333333336,0.0,6.781439393939393,0.0,14.933962264150944,0.0,142.0,PM2.5MO_SubIndex,PM2.5,Moderate,,119.0,58.0,61.0,26.0,11.0,15.0,13.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 14:00:00,,,,40.0,,1.4,62.0,,51.0,,234.0,,,,2015-04-11,,50.541666666666664,,0.49241666666666645,137.79313232830822,0.0,0.0,5.833333333333333,0.0,5.595643939393937,0.0,0.0,0.0,138.0,PM2.5MO_SubIndex,PM2.5,Moderate,,125.0,71.0,54.0,36.0,21.0,15.0,14.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 14:00:00,0.5103,13.65,,,,6.1,,,,52.0,228.0,,,11.1,2015-04-11,,48.708333333333336,,0.43561666666666654,133.18676716917923,0.0,0.0,25.416666666666668,0.0,4.950189393939392,0.0,12.877358490566039,0.0,133.0,PM2.5MO_SubIndex,PM2.5,Moderate,,125.0,71.0,54.0,36.0,21.0,15.0,14.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 15:00:00,,,,40.0,,3.8,77.0,,47.0,,353.0,,,,2015-04-11,,46.791666666666664,,0.4115666666666666,128.3710217755444,0.0,0.0,15.833333333333334,0.0,4.676893939393938,0.0,0.0,0.0,128.0,PM2.5MO_SubIndex,PM2.5,Moderate,,142.0,86.0,56.0,33.0,16.0,17.0,15.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 15:00:00,0.3763,9.65,,,,10.6,,,,47.0,3.0,,,7.8,2015-04-11,,44.458333333333336,,0.38958333333333317,122.50837520938025,0.0,0.0,44.16666666666667,0.0,4.427083333333331,0.0,9.10377358490566,0.0,123.0,PM2.5MO_SubIndex,PM2.5,Moderate,,142.0,86.0,56.0,33.0,16.0,17.0,15.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 16:00:00,,,,40.0,,3.5,80.0,,47.0,,57.0,,,,2015-04-11,,42.25,,0.39378571428571413,116.95979899497488,0.0,0.0,14.583333333333334,0.0,4.47483766233766,0.0,0.0,0.0,117.0,PM2.5MO_SubIndex,PM2.5,Moderate,,74.0,32.0,42.0,33.0,24.0,9.0,16.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 16:00:00,0.2895,6.38,,,,6.5,,,,47.0,39.0,,,6.1,2015-04-11,,39.833333333333336,,0.39378571428571413,110.88777219430486,0.0,0.0,27.083333333333336,0.0,4.47483766233766,0.0,6.018867924528302,0.0,111.0,PM2.5MO_SubIndex,PM2.5,Moderate,,74.0,32.0,42.0,33.0,24.0,9.0,16.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 17:00:00,,,,40.0,,2.5,79.0,,47.0,,69.0,,,,2015-04-11,,37.625,,0.3945142857142856,105.3391959798995,0.0,0.0,10.416666666666668,0.0,4.483116883116882,0.0,0.0,0.0,105.0,PM2.5MO_SubIndex,PM2.5,Moderate,,75.0,35.0,40.0,13.0,5.0,8.0,17.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 17:00:00,0.3479,7.67,,,,4.5,,,,47.0,63.0,,,5.0,2015-04-11,,35.625,,0.41819999999999985,100.3140703517588,0.0,0.0,18.75,0.0,4.752272727272725,0.0,7.235849056603773,0.0,100.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,75.0,35.0,40.0,13.0,5.0,8.0,17.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 18:00:00,,,,40.0,,1.6,74.0,,47.0,,96.0,,,,2015-04-11,,33.875,,0.4560857142857141,96.7274678111588,0.0,0.0,6.666666666666668,0.0,5.182792207792206,0.0,0.0,0.0,97.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,68.0,44.0,24.0,15.0,12.0,3.0,18.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-11 18:00:00,0.3968,9.89,,,,5.5,,,,47.0,78.0,,,3.6,2015-04-11,,32.208333333333336,,0.46612857142857134,93.15092989985695,0.0,0.0,22.916666666666668,0.0,5.296915584415583,0.0,9.330188679245284,0.0,93.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,68.0,44.0,24.0,15.0,12.0,3.0,18.0,2015.0,6.0,4.0
Seattle Beacon Hill,2015-04-11 19:00:00,,,,40.0,,1.5,65.0,,46.0,,223.0,,,,2015-04-11,,30.541666666666668,,0.48467142857142853,89.57439198855509,0.0,0.0,6.25,0.0,5.507629870129869,0.0,0.0,0.0,90.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,76.0,44.0,32.0,13.0,8.0,5.0,19.0,2015.0,6.0,4.0
Seattle 10th & Weller,2015-04-13 09:00:00,0.5947,32.98,,,,10.8,,,,51.0,200.0,,,8.5,2015-04-13,,31.375,,0.5799374999999999,91.36266094420601,0.0,0.0,45.00000000000001,0.0,6.590198863636362,0.0,31.113207547169807,0.0,91.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,249.0,165.0,84.0,30.0,2.0,28.0,9.0,2015.0,0.0,4.0
Seattle Beacon Hill,2015-04-13 09:00:00,,,,,,4.8,68.0,,50.0,,185.0,,,,2015-04-13,,33.083333333333336,,0.655125,95.02861230329043,0.0,0.0,20.0,0.0,7.444602272727272,0.0,0.0,0.0,95.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,249.0,165.0,84.0,30.0,2.0,28.0,9.0,2015.0,0.0,4.0
Seattle 10th & Weller,2015-04-13 10:00:00,0.6505,29.91,,,,13.3,,,,51.0,211.0,,,7.7,2015-04-13,,34.0,,0.7236999999999999,96.99570815450645,0.0,0.0,52.57510729613734,0.0,8.223863636363635,0.0,28.21698113207547,0.0,97.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,88.0,60.0,28.0,14.0,6.0,8.0,10.0,2015.0,0.0,4.0
Seattle Beacon Hill,2015-04-13 10:00:00,,,,,,4.0,68.0,,51.0,,219.0,,,,2015-04-13,,34.416666666666664,,0.7793249999999998,97.88984263233189,0.0,0.0,16.666666666666668,0.0,8.855965909090907,0.0,0.0,0.0,98.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,88.0,60.0,28.0,14.0,6.0,8.0,10.0,2015.0,0.0,4.0
Seattle Beacon Hill,2015-04-13 11:00:00,,,,,,1.8,77.0,,49.0,,237.0,,,,2015-04-13,,35.375,,0.793625,99.94635193133047,0.0,0.0,7.500000000000001,0.0,9.018465909090908,0.0,0.0,0.0,100.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,76.0,47.0,29.0,18.0,3.0,15.0,11.0,2015.0,0.0,4.0
Seattle 10th & Weller,2015-04-13 11:00:00,0.6019,31.6,,,,11.1,,,,50.0,233.0,,,7.4,2015-04-13,,35.5,,0.7992124999999999,100.0,0.0,0.0,46.25,0.0,9.081960227272726,0.0,29.811320754716984,0.0,100.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,76.0,47.0,29.0,18.0,3.0,15.0,11.0,2015.0,0.0,4.0
Seattle 10th & Weller,2015-04-13 12:00:00,0.6595,36.26,,,,11.8,,,,50.0,203.0,,,7.6,2015-04-13,,35.583333333333336,,0.8107285714285714,100.20938023450587,0.0,0.0,49.16666666666667,0.0,9.212824675324674,0.0,34.20754716981132,0.0,100.0,PM2.5MO_SubIndex,PM2.5,Satisfactory,,65.0,35.0,30.0,8.0,3.0,5.0,12.0,2015.0,1.0,4.0
Seattle Beacon Hill,2015-04-13 12:00:00,,,,30.0,,5.1,84.0,,48.0,,195.0,,,,2015-04-13,,35.875,,0.8209833333333333,100.94221105527639,0.0,0.0,21.25,0.0,9.32935606060606,0.0,0.0,0.0,101.0,PM2.5MO_SubIndex,PM2.5,Moderate,,65.0,35.0,30.0,8.0,3.0,5.0,12.0,2015.0,1.0,4.0
Seattle Beacon Hill,2015-04-13 13:00:00,,,,30.0,,3.5,90.0,,49.0,,166.0,,,,2015-04-13,,36.375,,0.7406833333333331,102.19849246231156,0.0,0.0,14.583333333333334,0.0,8.416856060606058,0.0,0.0,0.0,102.0,PM2.5MO_SubIndex,PM2.5,Moderate,,48.0,25.0,23.0,10.0,4.0,6.0,13.0,2015.0,1.0,4.0
Seattle 10th & Weller,2015-04-13 13:00:00,0.6924,29.32,,,,11.1,,,,49.0,170.0,,,5.5,2015-04-13,,36.916666666666664,,0.6429333333333332,103.55946398659965,0.0,0.0,46.25,0.0,7.306060606060605,0.0,27.660377358490567,0.0,104.0,PM2.5MO_SubIndex,PM2.5,Moderate,,48.0,25.0,23.0,10.0,4.0,6.0,13.0,2015.0,1.0,4.0
Seattle 10th & Weller,2015-04-13 14:00:00,0.7189,32.82,,,,10.8,,,,50.0,174.0,,,4.3,2015-04-13,,37.208333333333336,,0.5532999999999998,104.29229480737018,0.0,0.0,45.00000000000001,0.0,6.287499999999998,0.0,30.962264150943398,0.0,104.0,PM2.5MO_SubIndex,PM2.5,Moderate,,31.0,14.0,17.0,21.0,11.0,10.0,14.0,2015.0,1.0,4.0
Seattle Beacon Hill,2015-04-13 14:00:00,,,,30.0,,1.8,89.0,,49.0,,166.0,,,,2015-04-13,,37.916666666666664,,0.49471666666666647,106.07202680067002,0.0,0.0,7.500000000000001,0.0,5.621780303030301,0.0,0.0,0.0,106.0,PM2.5MO_SubIndex,PM2.5,Moderate,,31.0,14.0,17.0,21.0,11.0,10.0,14.0,2015.0,1.0,4.0
Seattle 10th & Weller,2015-04-13 15:00:00,0.4028,15.17,,,,13.0,,,,45.0,6.0,,,10.0,2015-04-13,,37.875,,0.5087166666666665,105.96733668341709,0.0,0.0,51.93133047210301,0.0,5.78087121212121,0.0,14.31132075471698,0.0,106.0,PM2.5MO_SubIndex,PM2.5,Moderate,,53.0,19.0,34.0,32.0,26.0,6.0,15.0,2015.0,1.0,4.0
Seattle Beacon Hill,2015-04-13 15:00:00,,,,40.0,,1.5,91.0,,45.0,,51.0,,,,2015-04-13,,38.208333333333336,,0.5111333333333331,106.80485762144055,0.0,0.0,6.25,0.0,5.808333333333331,0.0,0.0,0.0,107.0,PM2.5MO_SubIndex,PM2.5,Moderate,,53.0,19.0,34.0,32.0,26.0,6.0,15.0,2015.0,1.0,4.0
Seattle Beacon Hill,2015-04-13 16:00:00,,,,50.0,,5.9,96.0,,42.0,,10.0,,,,2015-04-13,,38.416666666666664,,0.5308999999999998,107.32830820770519,0.0,0.0,24.583333333333336,0.0,6.032954545454543,0.0,0.0,0.0,107.0,PM2.5MO_SubIndex,PM2.5,Moderate,,140.0,55.0,85.0,55.0,48.0,7.0,16.0,2015.0,1.0,4.0
Seattle 10th & Weller,2015-04-13 16:00:00,0.4457,13.6,,,,10.6,,,,43.0,7.0,,,6.3,2015-04-13,,38.875,,0.5347249999999999,108.47989949748744,0.0,0.0,44.16666666666667,0.0,6.076420454545453,0.0,12.830188679245284,0.0,108.0,PM2.5MO_SubIndex,PM2.5,Moderate,,140.0,55.0,85.0,55.0,48.0,7.0,16.0,2015.0,1.0,4.0
Seattle 10th & Weller,2015-04-13 17:00:00,0.38539999999999996,13.0,,,,7.4,,,,43.0,34.0,,,6.4,2015-04-13,,39.875,,0.5638374999999999,110.99246231155779,0.0,0.0,30.833333333333336,0.0,6.407244318181816,0.0,12.264150943396226,0.0,111.0,PM2.5MO_SubIndex,PM2.5,Moderate,,309.0,100.0,209.0,77.0,66.0,11.0,17.0,2015.0,1.0,4.0
Seattle Beacon Hill,2015-04-13 17:00:00,,,,50.0,,6.4,95.0,,41.0,,31.0,,,,2015-04-13,,41.375,,0.61435,114.76130653266331,0.0,0.0,26.66666666666667,0.0,6.981249999999999,0.0,0.0,0.0,115.0,PM2.5MO_SubIndex,PM2.5,Moderate,,309.0,100.0,209.0,77.0,66.0,11.0,17.0,2015.0,1.0,4.0
Seattle Beacon Hill,2015-04-13 18:00:00,,,,50.0,,5.1,97.0,,40.0,,54.0,,,,2015-04-13,,44.333333333333336,,0.6683249999999998,122.19430485762145,0.0,0.0,21.25,0.0,7.594602272727271,0.0,0.0,0.0,122.0,PM2.5MO_SubIndex,PM2.5,Moderate,,238.0,70.0,168.0,62.0,55.0,7.0,18.0,2015.0,1.0,4.0
Seattle 10th & Weller,2015-04-13 18:00:00,0.37110000000000004,10.1,,,,5.8,,,,42.0,59.0,,,4.8,2015-04-13,,47.416666666666664,,0.7382124999999998,129.94137353433837,0.0,0.0,24.166666666666668,0.0,8.388778409090907,0.0,9.528301886792452,0.0,130.0,PM2.5MO_SubIndex,PM2.5,Moderate,,238.0,70.0,168.0,62.0,55.0,7.0,18.0,2015.0,1.0,4.0
Seattle 10th & Weller,2015-04-13 19:00:00,0.44530000000000003,17.05,,,,8.6,,,,42.0,102.0,,,2.3,2015-04-13,,49.75,,0.7850624999999999,135.8040201005025,0.0,0.0,35.833333333333336,0.0,8.921164772727272,0.0,16.08490566037736,0.0,136.0,PM2.5MO_SubIndex,PM2.5,Moderate,,91.0,28.0,63.0,14.0,12.0,2.0,19.0,2015.0,1.0,4.0
